ID,IMAGE_URL,NAME,SKU,CATEGORY,COLOR,SIZE,WEIGHT,DESCRIPTION,PRICE,BRAND
P_43400584,"https://assets.kmart.com.au/transform/d3827fb2-bf9e-4b69-8816-e0596f5e7a2b/43400584-1?io=transform:extend,width:580,height:725",Barbie Coffee Shop Playset with Blonde Barista Doll,43400584,Barbie Dolls,Pink,One Size,2.178,"With Barbie doll and her Coffee Shop playset, imaginations can serve up the best coffee - and biggest dreams - in the world! The cafe counter features a coffee/smoothie machine with different flavours, just turn the dial to choose. Tea and snacks are also on the menu. Additional accessories to kickstart story ideas include a jug of milk, coffee cups, smoothie cups, a tea cup and more. Wearing an apron-inspired look, Barbie doll can ring customers up at the register for role-play fun. More than 12 storytelling pieces - some that clip onto Barbie doll's hands - offer endless possibilities to explore storytelling and career opportunities!&nbsp;Product DetailsSuitable for ages:&nbsp;3+ yearsIncludes&nbsp;1 x Barbie doll wearing removable dress and shoes, coffee shop counter with coffee maker, 1 x register, 2 x drink fillers, 2 x cups with 2 x detachable tops and 7 x additional piecesDimensions/Size: 29.6cm (H) x 23.7cm (W) x 5.7cm (D)FeaturesKids write the menu at this Barbie coffee shop p",35,Barbie
P_42386582,"https://assets.kmart.com.au/transform/66ce4c49-2933-437b-92d7-093ab50cdbdc/42386582-1?io=transform:extend,width:580,height:725",Maltesers King Share 60g,42386582,Boxed Chocolates,Multi,Miscellaneous,0.0585,"Road trips, gossip sessions, coffee dates, party fun — this family share bag of milk chocolate MALTESERS is highly social and simply loves creating light-hearted moments with everyone! Each bite gives you a melt-in-the-mouth experience thanks to the crisp and light malt centre covered with smooth milk chocolate deliciousness. Try adding them to popcorn for a movie night snack or create a bowl of lollies for the party table. And if you’re feeling in a baking mood, these crunchy chocolatey treats are famous for creating spectacular displays on frosted cakes and taste magic in rocky road, fudge, cheesecakes and more!Product DetailsNet weight:&nbsp;60gIncludes a 60g king share pack of milk chocolate Maltesers for two people or giftingMaltesers contain 75% milk chocolate and 23% milk centreMilk chocolate contains a minimum of 25% cocoa solids and 22% milk solidsIngredients:&nbsp;Sugar, Milk Solids, Cocoa Butter, Glucose Syrup (Sources Include Wheat), Barley Malt Extract, Cocoa Mass, Vegetab",3,Maltesers
P_43476107,"https://assets.kmart.com.au/transform/026d6602-524b-47fb-933e-0bef32a3af01/43476107-1?io=transform:extend,width:580,height:725",Black 3 Tier Trolley,43476107,Pantry Storage,Black,One Size,3.024,"Streamline your storage with the elegant Black 3 Tier Trolley. This versatile and stylish organiser features three spacious tiers, perfect for keeping your essentials within easy reach.Product DetailsAccessories not includedDimensions/Size:Product dimensions: 77.5cm (H) x 44cm (W) x 31.5cm (D)Box dimensions: 8.5cm (L) x 31.5cm (H) x 42cm (W)Maximum weight capacity:&nbsp;12kg (Each shelf)Material:Frame and tray: Iron with powder coatingWheels: Polypropylene (PP) and iron with chrome platingScrew nut, screw, hexagon spanner and spanner: Iron with chrome platingAssembly:&nbsp;Adult assembly requiredEasy to assembleProduct weight:&nbsp;4.61kgColour:&nbsp;BlackFeaturesUniversal kitchen trolley for extra storage space, can be used in the kitchen, laundry or bathroom3 sturdy perforated shelves360 deg. spinning caster wheels with locking brakes for stabilityAdditional InformationSuitable for indoor and domestic use onlyInstruction ManualCare instructions:&nbsp;Clean according to given instruct",35,
P_S144267,"https://assets.kmart.com.au/transform/9172911b-3acd-4027-a109-e9e58de20f2d/69420146-1?io=transform:fill,width:580,height:725",2 Pack Maternity Wirefree Crossover Crop Top,69420085,Maternity Bras,Multi,12-14,0.375,"Get gentle support and a seamless fit with this 2 Pack Maternity Wirefree Crossover Crop Top. It is specially designed for expectant mothers, providing a flattering fit during their pregnancy journey. They feature a double-lined front and crossover design for easy feeding. The soft bamboo blend fabric is ideal for providing optimum stretch and comfort for breastfeeding mothers.
Material

Maternity crop in soft bamboo blend
Viscose (derived from bamboo) and elastane
2 pack

Features

Wirefree design
Double-lined front
Crossover design allows to 'pull aside' for easy feeding
Pull-on style
Soft bamboo blend allows for maximum stretch and fluctuations through feeding
Adjustable back shoulder straps
Wide back band for extra support

Fit and Model Size

The model featured is wearing a Size 12B

Care Instructions

Wash before wear
Warm delicate machine wash with similar colours in laundry bag
Do not bleach
Do not tumble dry
Gently pull into shape
Do not iron
Do no",,
P_42208396,"https://assets.kmart.com.au/transform/ea7afc06-110f-4188-9fd6-603136e5e62c/42208396-1?io=transform:extend,width:580,height:725",Cadbury 12 Piece Caramello Koala  Koala Glow in the Dark Sharepack 180g,42208396,Confectionary Share Packs,Multi,Miscellaneous,0.351,"Dare to share this Halloween with our Cadbury Dairy Milk Caramello Koala GLOW IN THE DARK Sharepack.Delicious smooth and creamy Cadbury Dairy Milk chocolate &amp; smooth flowing caramel. With 12 pieces per pack it's ideal to share this HalloweenGather your Caramello Koala pieces. Shine a torch on the front of the pack for at least 1 minute. Then head to a dark area and watch them GLOW!Product DetailsNet weight: 180gIncludes 12 x piecesContains milk chocolate (70%) and caramel (30%)Milk chocolate contains a minimum of 27% cocoa solids and 24% milk solidsIngredients:&nbsp;Full Cream Milk, Sugar, Cocoa Butter, Glucose Syrup, Milk Solids, Cocoa Mass, Sweetened Condensed Milk (Milk, Sugar), Golden Syrup, Invert Sugar, Vegetable Fat, Emulsifiers (Soy Lecithin, 476), Salt, Acidity Regulator (331), FlavoursAllergen information: Contains milk and soy. May contain wheat, gluten, peanuts and tree nuts.Made in Tasmania, AustraliaFeaturesEnjoy the milky goodnessKoala shapedMilk chocolate with smoot",7,Cadbury
P_S156359,"https://assets.kmart.com.au/transform/a89caa5d-3d23-4f56-aff7-78967a74785c/71277417-1?io=transform:fill,width:580,height:725",5 Pack Alpha Attached Elastic Hipster Briefs,71277356,Mens Briefs,MULTI,S,0.375,Product Details5 packMaterialCotton and elastaneSingle jersey fabricFeaturesProvides added stretchStripedExposed jacquard elastic waistbandDouble front pouchElastic leg openingsFit and Model SizeThe model featured is wearing a Size MCare InstructionsWash before wearWarm machine wash with similar coloursDo not bleachDo not tumble dryWarm iron on reverse side if requiredDo not iron printDo not dry-clean,11,
P_S163622,"https://assets.kmart.com.au/transform/a89192c7-eed7-48ac-b680-0422507826b5/72417775-1?io=transform:fill,width:580,height:725",3 Pack Cotton Lace G-String Briefs,72417744,Womens G Strings,MULTI,6,0.375,Product Details3 packMaterialCotton and elastaneSingle jersey fabricFeaturesProvides added stretchG-string shapeElastic lace trim waistband with scalloped detailV-shaped back waist&nbsp;Cotton floating gussetFit and Model SizeThe product featured is a Size 12Care InstructionsWash before wearWarm delicate machine wash with similar colours in laundry bagDo not bleachDo not tumble dryGently pull into shapeDo not ironDo not dry-clean,12,
P_43426492,"https://assets.kmart.com.au/transform/c0857359-f8ce-4fc8-a66c-2ce74e4c5100/43426492-1?io=transform:extend,width:580,height:725",150 Mindful Puzzles: Dot-To-Dot For Downtime - Book,43426492,Non-Fiction Books,Miscellaneous,One Size,0.16,"Take a break from your thoughts. Forget your worries. Focus your mind. These benefits (and more) are yours for free when you complete a puzzle. Enjoy the words of wisdom accompanying these joyful dot-to-dot drawings and reap twice the reward. Use your free time to free your mind.Also available - Crosswords, Mixed Puzzles, Sudoku, Wordsearch.Number of pages:&nbsp;224 pagesBook cover:&nbsp;Paperback",5,
P_43523412,"https://assets.kmart.com.au/transform/ee183a1b-4f07-44bc-8694-8210a443a029/43523412-1?io=transform:extend,width:580,height:725",TCL 505 Smartphone - Grey,43523412,Mobile Phones Unlocked,N/A,One Size,2.7,"Dive into deeper immersion: Seamless scrolling, browsing through media channels with a 90Hz refresh rate on the large 6.75-inch screen with cinematic resolution.NXTVISION display technology: A low blue light display offers enhanced eye protection. Enjoy vivid colours and contrast that bring your content to life while taking care of your eyes.Dual speakers: Rich and clear stereo sound for music, podcasts and conversations.Level up your photography: Never miss panoramic moments in high resolution with the 50MP Hybrid Camera.&nbsp;Its 2-in-1 design allows the main lens to work in macro to produce deeper and more enhanced detail.Take hands-free shots: An easy-to-use capture mode allows you to use a hand gesture to take a shot after a 2-second beep count.Effortless selfies: 5MP selfie camera captures hassle-free, ready to share all of your moments.Product DetailsBrand: TCLModel:&nbsp;505Colour: GreyDimensions/Size: 16.38cm (H) x 7.55cm (W) x 0.89cm (D)Product weight: 185.5gDisplay size: 6.7",199,
P_43241972,"https://assets.kmart.com.au/transform/647bb8df-9d41-49b7-bf8f-0afb21db1d73/43241972-1?io=transform:extend,width:580,height:725",LEGO Creator Magical Unicorn 31140,43241972,LEGO Creator,Multi,One Size,0.3325,"Imaginative kids can be transported to a mythical land for enthralling action with this 3in1 Magical Unicorn building set. It features a unicorn toy with a golden horn, colourful tail, and posable legs and hooves. It can be presented in 2 different positions: standing on 4 legs or reared up on its 2 hind legs for an iconic pose and displayed on the set's rainbow stand.Build colourful animals from LEGO bricksThe mythical action never stops with 3 different magical creatures for little builders to assemble in this LEGO Creator 3-in-1 set. They can build a posable Magical Unicorn, rebuild it into a posable seahorse toy with a seabed stand, turn it into a posable magical peacock with a colorful tail, or even use the bricks to create another enchanting creature.LEGO Builder appDownload the LEGO Builder app and step into a new world of building fun where kids can zoom in and rotate models in 3D, save sets and track their progress.Suitable for ages: 7+ years3 magical creatures in 1 set - Litt",10,LEGO
P_110075992,"https://kmartau.mo.cloudinary.net/undefined?tx=w_300,h_300,c_pad",Artiss Ottoman Storage Foot Stool Vanity  Round - Grey,110075992,Ottomans,GREY,,0.375,"This round velvet Artiss footstool features a reversible table lid, vertical stripe design, durable MDF frame, high-resilience foam padding, and adjustable metal legs with floor protectors. Use it as a footstool, coffee table, and storage. Simple assembly required.FeaturesRound velvet footstoolReversible table lidVertical stripe design on sidesDurable MDF frameHigh-resilience foam paddingAdjustable metal legs with floor protectorsMulti-functional as footstool, coffee table, and storageSimple assemblySpecifications:Brand: ArtissSeat material: Velvet fabricFrame material: MDFLeg material: MetalOverall dimensions: 32cm x 32cm x 46cmStorage dimensions: 30cm x 30cm x 12cmColour: Grey, goldSeat capacity: 140kgStorage capacity: 15kgAssembly required: YesNumber of packages: 1Package ContentArtiss Foot Stool x 1Assembly Manual x 1This product comes with 1 year warrantyMaterial:MDFDimensions:41.50cm x 20.50cm x 34.00cmVolume:0.03 cu. cm",56,Artiss
P_110075957,"https://kmartau.mo.cloudinary.net/undefined?tx=w_300,h_300,c_pad",Everfit 9M Portable Volleyball Net Set with Ball Boundary Lines Badminton Tennis - Yellow,110075957,Exercise & Fitness_18_12_2024_04_10_16,YELLOW,,0.375,"Meet our Portable 9m Sports Net! Designed for convenience, this net is height adjustable and constructed with UV-resistant material, ensuring durability under the sun. Its lightweight build makes it effortless to carry, while its quick setup feature ensures minimal downtime, maximising playtime enjoyment. FeaturesPortable 9m Sports NetHeight adjustableMade from UV-resistant materialComes with volleyball and yellow boundary lineLightweight for easy transportGreat stabilityQuick and simple setupSpecifications:Frame Material: Black Lacquer Steel PolesPoles Diameter : 32x0.8mmNet Material: PE mesh and 420D Oxford FabricCarry Bag Material: 420D black Oxford FabricVolleyball Material: PVC and RubberNet dimensions:  9m x 2.5m Assembly Required: YesNo. of Packages: 1Package ContentEverfit Sports Net&nbsp;&nbsp;&nbsp;&nbsp;X1Volleyball&nbsp;&nbsp;&nbsp;&nbsp; X1Pole&nbsp;&nbsp;&nbsp;&nbsp; X6Pump&nbsp;&nbsp;&nbsp;&nbsp;X1Boundary Line&nbsp;&nbsp;&nbsp;&nbsp; X1Carry Bag&nbsp;&nbsp;&nbsp;&nbsp;X",105,Everfit
